candidateId,value,universidad homologada
6312a4a8e5ee99003f0860d0,Británico,Británico
6312a4a8e5ee99003f0860d0,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6312a4a8e5ee99003f0860d0,Maria Milagrosa,Maria Milagrosa
63167df88ad71a0008d798ac,Eiger,Eiger
63167df88ad71a0008d798ac,Eiger,Eiger
63167df88ad71a0008d798ac,Upc,Upc
63167df88ad71a0008d798ac,Cepeban,Cepeban
631683230d11cc000ad3a585,Certus,Certus
631689b30d11cc000ad3a8ff,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631689b30d11cc000ad3a8ff,Certus,Certus
63168cb95073940008a2f9e1,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f085b3c,Isil,Isil
6316922c03ed1f00085f71cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63169860f4622c0008c264e4,Certus,Certus
6316a1c65073940008a30282,Ifb Certus,Ifb Certus
6312a4a8e5ee99003f085d0a,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6316a6eb5073940008a30408,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6316a6eb5073940008a30408,Rosa Luz 5168,Rosa Luz 5168
6316a7a30d11cc000ad3b647,Ifb Certus,Ifb Certus
6316a6c86442660008f4393c,Utp,Utp
6316ab2303ed1f00085f797d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6316ac8c8ad71a0008d82f27,Sise,Sise
6316b4dc03ed1f00085f7c26,Universidad Nacional De Ingenieria,Universidad Nacional de Ingeniería
6316b4dc03ed1f00085f7c26,Colegio La Salle,Colegio La Salle
6316b6daf4622c0008c26f40,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
6312a4a8e5ee99003f085ecc,Instituto Certus,Instituto Certus
6312a4a8e5ee99003f0869ca,Universidad Privada Telesup,Universidad Privada Telesup
6312a4a8e5ee99003f0862b6,Ifb Certus,Ifb Certus
6316c0c85073940008a30f55,Instituto Certus,Instituto Certus
6316c4c50d11cc000ad3c0db,Sise,Sise
6316c4c50d11cc000ad3c0db,Computron,Computron
6316c6ca6442660008f4455c,Certus,Certus
6316c6da6442660008f44561,Cibertec,Cibertec
6312a4a8e5ee99003f0861f6,Addis,Addis
6316cffd8ad71a0008d83a39,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
6316cffd8ad71a0008d83a39,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6316d290f4622c0008c278b1,Certus,Certus
6316dce06442660008f44818,Colegio,Colegio
6316e9c2f4622c0008c27bac,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f0868ec,Instituto Certus,Instituto Certus
63128e34844cb4003f22bc2c,Zegel Ipae,Zegel Ipae
6316ece503ed1f00085f88dc,Zegel Ipae,Zegel Ipae
6316ece503ed1f00085f88dc,Idat,Idat
6316ece503ed1f00085f88dc,Trilce,Trilce
6316ece503ed1f00085f88dc,Ipae,Ipae
6316ece503ed1f00085f88dc,Idat,Idat
6312a4a8e5ee99003f085c20,Instituto Sise,Instituto Sise
63128e34844cb4003f22c154,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63128e34844cb4003f22c154,Instituto Norbet Wiener,Instituto Norbet Wiener
63174f7e03ed1f00085f8be3,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63175977f4622c0008c2803c,Universidad San Juan Bautista,Universidad San Juan Bautista
63162c11844cb4003f239ad1,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
631774ee03ed1f00085f9661,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
631774ee03ed1f00085f9661,Instituto De Formación Bancaria,Instituto De Formación Bancaria
63177aa18ad71a0008d84cc9,Ucv,Ucv
63177aa18ad71a0008d84cc9,José Gálvez,José Gálvez
6312a4a8e5ee99003f085d8e,San Ignacio De Loyola - Isil,San Ignacio De Loyola - Isil
63178edb0d11cc000ad3e007,Certus,Certus
63179bfc8ad71a0008d8596a,Certus,Certus
631766b2e5ee99003f0aa522,Universidad César Vallejo,Universidad César Vallejo
631766b2e5ee99003f0aa522,Universidad Autónoma Del Estado De México,Universidad Autónoma Del Estado De México
6317a1026442660008f47555,Certus,Certus
6317a1026442660008f47555,"""5117"" Jorge Portocarrero Rebaza","""5117"" Jorge Portocarrero Rebaza"
6312a43d844cb4003f22e48e,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6312a43d844cb4003f22e48e,Liceo Trujillo,Liceo Trujillo
6317a7a603ed1f00085fb858,Idat,Idat
6317a85103ed1f00085fb88b,Universidad César Vallejo,Universidad César Vallejo
6317a85103ed1f00085fb88b,I.e Aurelio Miro Quesada Sosa,I.e Aurelio Miro Quesada Sosa
6317a85103ed1f00085fb88b,I.e.p José María Arguedas,I.e.p José María Arguedas
6317a85103ed1f00085fb88b,I.e Jec Daniel Alcides Carrión,I.e Jec Daniel Alcides Carrión
6317966f0d11cc000ad3e293,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
6317b54f03ed1f00085fbd48,Universidad Nacional Del Callao,Universidad Nacional del Callao
6317b6ac03ed1f00085fbdf4,Idat,Idat
6317b6ac03ed1f00085fbdf4,Britanico,Britanico
6317b71a03ed1f00085fbe19,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil
6317b71a03ed1f00085fbe19,Universidad Nebrija,Universidad Nebrija
6317b71a03ed1f00085fbe19,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6317b71a03ed1f00085fbe19,Instituto San Ignacio De Loyola - Isil,Instituto San Ignacio De Loyola - Isil
63162c11844cb4003f239afb,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
6317be3003ed1f00085fc21d,Instituto Idat,Instituto Idat
6317c0c20d11cc000ad3f9ad,Universidad Nacional Del Callao,Universidad Nacional del Callao
6317c6fc03ed1f00085fc67e,Certus,Certus
6317cd915073940008a34ecb,Nuestra Señora Del Rosario De Villa,Nuestra Señora Del Rosario De Villa
6317cd915073940008a34ecb,Sencico,Sencico
6312a4a8e5ee99003f08616c,Ifb Certus,Ifb Certus
6317db0919d98e0008e970e2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6317dbba19d98e0008e9713f,Zegel Ipae,Zegel Ipae
6317dca619d98e0008e971c3,Sise,Sise
6317dfaacfc3230008d91339,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6317e7b19bc8d90009561efb,Institución De Educación Superior Tecnológico Privado De Formación Bancaria,Institución De Educación Superior Tecnológico Privado De Formación Bancaria
63128e34844cb4003f22beb4,Universidad César Vallejo,Universidad César Vallejo
6317ed9a9bc8d90009562124,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
6317fd901c7bdc00081b740d,Certus Ifb,Certus Ifb
631800c48a691c00087bed56,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631800a1c31a670008a53af0,Certus,Certus
631803e69bc8d900095625f1,Cibertec,Cibertec
6312a4a8e5ee99003f086c8e,"Universidad Particular ""san Martín De Porres""","Universidad Particular ""san Martín De Porres"""
63181183cfc3230008d91ebf,Contabilidad,Contabilidad
63181183cfc3230008d91ebf,Universidad Privada Telesup,Universidad Privada Telesup
63181a918a691c00087bf504,Icpna,Icpna
63181a918a691c00087bf504,Certus,Certus
63181c601c7bdc00081b7b6b,Universidad Alas Peruanas - Uap,Universidad Alas Peruanas - Uap
631820571c7bdc00081b7bba,Universidad De San Martín De Porres,Universidad de San Martín de Porres
6312a4a8e5ee99003f08591a,Certus,Certus
63182bde9bc8d90009562f0b,Certus,Certus
63182bde9bc8d90009562f0b,Icpna,Icpna
631831868a691c00087bf9e3,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
631831868a691c00087bf9e3,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63186b1c19d98e0008e986f9,Instituto Superior Tecnológico “computronic Tech”,Instituto Superior Tecnológico “computronic Tech”
6318989019d98e0008e98826,Datatec,Datatec
6312a4a8e5ee99003f085a22,Universidad Privada Telesup,Universidad Privada Telesup
6318ba879bc8d90009563849,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63162c11844cb4003f239a71,Cetus-instituto,Cetus-instituto
63162c11844cb4003f239a77,Certus.,Certus.
63162c11844cb4003f239a77,I.s.t. Computronic Tech.,I.s.t. Computronic Tech.
631766b2e5ee99003f0aa54c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6318bec2cfc3230008d92c47,Universidad Nacional Federico Villarreal - Unfv,Universidad Nacional Federico Villarreal
6318a42b8a691c00087bfdbe,Certus,Certus
6318c52a1c7bdc00081b8900,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6318d3229bc8d90009563ea8,Universidad Tecnólogica Del Perú,Universidad Tecnólogica Del Perú
6318d4d71c7bdc00081b8c4c,Isam,Isam
6318d9721c7bdc00081b8e0e,San Pedro,San Pedro
6318da4e19d98e0008e997a7,Ifb Certus,Ifb Certus
6318da4e19d98e0008e997a7,Ifb Certus,Ifb Certus
6318dc34c31a670008a55405,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6318dc34c31a670008a55405,Instituto Telesup,Instituto Telesup
6318dc34c31a670008a55405,Inei N° 34 - Chancay,Inei N° 34 - Chancay
6318e17d19d98e0008e9993a,Senati,Senati
6318e77b9bc8d9000956446d,Certus,Certus
6318ea5a8a691c00087c2f0e,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
6318ea5a8a691c00087c2f0e,Cetpro Computec,Cetpro Computec
6318ec8ccfc3230008d9406e,Sise,Sise
6318f2ce844cb4003f2841fd,Vitae Educación Financiera,Vitae Educación Financiera
63190d2c9bc8d90009565f48,Certus,Certus
63190f121c7bdc00081bac19,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63191b3e8a691c00087c435f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63191cb21c7bdc00081bb1a1,Sise,Sise
63191eb01c7bdc00081bb275,Certus,Certus
63191f638a691c00087c45dd,"Ifb.
 Certus","Ifb.
 Certus"
631924dcc31a670008a57c6d,Certus,Certus
631925961c7bdc00081bb637,I.e Independencia,I.e Independencia
6319297319d98e0008e9c0d4,Utp,Utp
63192b761c7bdc00081bb94e,Ibe/ Innovacion Bancaria Y Empresarial,Ibe/ Innovacion Bancaria Y Empresarial
63192dcb8a691c00087c4f53,Centro Peruano De  Estudios Bancarios - Cepeban,Centro Peruano De  Estudios Bancarios - Cepeban
63192dcb8a691c00087c4f53,Instituto Gilda Liliana Ballivian Rosado,Instituto Gilda Liliana Ballivian Rosado
63192ddf19d98e0008e9c34d,Certus,Certus
63162c1c5073940008a29ea7,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63162c11844cb4003f239b13,Certus,Certus
63162c11844cb4003f239b13,Certus,Certus
63194637cfc3230008d96781,Instituto Superior Tecnologico Sise,Instituto Superior Tecnologico Sise
6319486119d98e0008e9cfdd,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6319486119d98e0008e9cfdd,Universidad Autonoma Del Estado De Mexico,Universidad Autonoma Del Estado De Mexico
6319486119d98e0008e9cfdd,Ifb,Ifb
6319587219d98e0008e9da2d,Ifb Certus,Ifb Certus
63195e0119d98e0008e9dbc3,Certus,Certus
63195e0119d98e0008e9dbc3,I.e. Mariano Melgar 6019,I.e. Mariano Melgar 6019
6312a4a8e5ee99003f086ae4,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c4c6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63197cba19d98e0008e9e49e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6319a99f9bc8d90009568f30,Isil,Isil
6312a4a8e5ee99003f086676,Universidad Nacional Del Centro Del Perú - Uncp,Universidad Nacional del Centro del Perú
6319f2a019d98e0008e9eaf4,Idat,Idat
6319f2a019d98e0008e9eaf4,Certus,Certus
6319feb1c31a670008a5abe7,Sabio Antunez De Mayolo,Sabio Antunez De Mayolo
631a080e1c7bdc00081be4be,Universidad San Martin De Porres,Universidad de San Martín de Porres
631a08ce19d98e0008e9ef34,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631a12b69bc8d90009569c44,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631a15df19d98e0008e9f503,Instituto De Turismo Intur,Instituto De Turismo Intur
631a1af89bc8d90009569f9f,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
631a1af89bc8d90009569f9f,Senati,Senati
631a1dc91c7bdc00081bee15,Universidad Alas Peruanas,Universidad Alas Peruanas
631a1dd7cfc3230008d98f23,Administración De Negocios Bancarios Y Financieros,Administración De Negocios Bancarios Y Financieros
631a1e9619d98e0008e9f8c0,Cepeban,Cepeban
631a1e9619d98e0008e9f8c0,Trilce,Trilce
631a349319d98e0008e9ff4a,Sise,Sise
631a349319d98e0008e9ff4a,Sise,Sise
631a51a71c7bdc00081c0491,Idat,Idat
631a5a93c31a670008a5d587,Idiomas Católica Pucp,Idiomas Católica Pucp
631a5a93c31a670008a5d587,Universidad Nacional Mayor De San Marcos - Unmsm,Universidad Nacional Mayor de San Marcos
631a6d459bc8d9000956c396,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631a6d459bc8d9000956c396,Institución De Educación Superior Pedagógico Publico De Chimbote,Institución De Educación Superior Pedagógico Publico De Chimbote
631a86048a691c00087cb4e4,Universidad Nacional José Faustino Sánchez Carrión,Universidad Nacional José Faustino Sánchez Carrión
631aa07d469d5700083d410d,Universidad Nacional De Piura,Universidad Nacional de Piura
63128e34844cb4003f22c298,Senati,Senati
631ab34b469d5700083d44de,Ifb Certus,Ifb Certus
631ab66c67f4670008681f11,Nuestras Señora De Las Mercedes,Nuestras Señora De Las Mercedes
631ab6f91c56340008d6b0aa,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
631ab68f756c7c0009646ed0,Instituto Certus,Instituto Certus
631b3f4c756c7c00096477f3,Certus,Certus
631b412e756c7c000964782d,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631b4b001c56340008d6ba62,Zegel Ipae,Zegel Ipae
631b4fb867f4670008682981,Cibertec,Cibertec
631b68cc469d5700083d5383,Zegel Ipae,Zegel Ipae
631b6c34bac1bc000908d281,Instituto Columbia,Instituto Columbia
631b7967756c7c000964821a,Adex,Adex
631b7967756c7c000964821a,Adex,Adex
631b89a7756c7c0009648679,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
631b89a7756c7c0009648679,Ifc Certus,Ifc Certus
631b8e6067f467000868371c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631b946d469d5700083d6221,Certus Ifb,Certus Ifb
631b972d469d5700083d62a7,Universidad Latinoamerica Cima,Universidad Latinoamerica Cima
631ba9568ddb27000869dccf,Universidad Privada Del Norte - Upn,Universidad Privada Del Norte - Upn
631bb004469d5700083d6aed,Adex,Adex
631b5edde5ee99003f1150a8,Almirante Miguel Grau,Almirante Miguel Grau
631b5edde5ee99003f1150a8,Santa Rita,Santa Rita
631bd2f58ddb27000869e6f6,Universidad Tecnología Del Peru,Universidad Tecnología Del Peru
631bd2f58ddb27000869e6f6,I.s.t.p Frederick Winslow Taylor,I.s.t.p Frederick Winslow Taylor
631be6081c56340008d6e70d,Iutirla,Iutirla
631befcf67f4670008685391,Istp Cesca,Istp Cesca
63128e34844cb4003f22bde2,Upn,Upn
63128e34844cb4003f22bde2,Ifb,Ifb
631c088a469d5700083d7cb3,Zegel Ipae,Zegel Ipae
631c1858bac1bc0009090bdc,Instituto Superior Tecnológico Sise,Instituto Superior Tecnológico Sise
6312a4a8e5ee99003f086292,Lima,Lima
631cc245bac1bc000909153e,Universidad Jaime Bausate Y Meza,Universidad Jaime Bausate y Meza
631cc245bac1bc000909153e,Isil,Isil
631cc245bac1bc000909153e,Certus,Certus
631cc245bac1bc000909153e,Gral. Emilio Soyer Cabero,Gral. Emilio Soyer Cabero
631cd3cebac1bc0009091e8d,Lidem Peru,Lidem Peru
631cd3cebac1bc0009091e8d,Universidad Privada De Ciencias Aplicadas,Universidad Privada De Ciencias Aplicadas
631cd3cebac1bc0009091e8d,Instituto Tecnológico María Rosario Araoz Pinto,Instituto Tecnológico María Rosario Araoz Pinto
631ce90b756c7c000964c0f8,Universidad Esan,Universidad ESAN
63148c32f4622c0008c21121,Idat,Idat
631d25981c56340008d70895,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631d25981c56340008d70895,Certus,Certus
631d3e22bac1bc000909285b,Idat,Idat
631d6001bac1bc0009092af0,Universidad Lomas De Zamora,Universidad Lomas De Zamora
631d6001bac1bc0009092af0,The Bue Trainers,The Bue Trainers
631e0d3767f4670008687aba,Idiomas,Idiomas
631e0d3767f4670008687aba,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
631e0ebc1c56340008d710ca,Idat,Idat
631e0f961c56340008d710cc,Unfv,Unfv
631e0f961c56340008d710cc,Centro De Idiomas Unfv,Centro De Idiomas Unfv
631e2ffb756c7c000964d2cb,Horacio Zeballos Games,Horacio Zeballos Games
631e3eac67f467000868812d,Instituto Privado Certus,Instituto Privado Certus
631e5deebac1bc000909365a,Instituto Sise,Instituto Sise
631e661167f46700086883ce,Usmp,Usmp
631cd790469d5700083d90bf,Universidad San Pedro Usp,Universidad San Pedro Usp
631e726b756c7c000964d9a3,Upc,Upc
631e94c31c56340008d71e18,Ifb Certus,Ifb Certus
631e94c31c56340008d71e18,Ifb Certus,Ifb Certus
631e94c31c56340008d71e18,Aduni,Aduni
631f24478ddb2700086a29e4,Instituto Certus,Instituto Certus
631f327e756c7c000964e25b,Instituto Sise,Instituto Sise
63128e33844cb4003f22b986,Universidad Continental,Universidad Continental
631f48a38ddb2700086a2c06,Universidad Jaime Bausate Y Meza - Jbm,Universidad Jaime Bausate y Meza
631f49801c56340008d7285f,Certus,Certus
631f54cf756c7c000964e78a,Instituto Superior Sise,Instituto Superior Sise
631f5c7d67f4670008689707,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631f5c7d67f4670008689707,Ifb Certus,Ifb Certus
631f5c7d67f4670008689707,Ifb Certus,Ifb Certus
631f5c7d67f4670008689707,Eiger,Eiger
631f5e7d8ddb2700086a310a,Universidad César Vallejo,Universidad César Vallejo
631f6657bac1bc0009094a39,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
631f6657bac1bc0009094a39,Icpna,Icpna
631f8039756c7c000964f706,Certus,Certus
631f8039756c7c000964f706,6057 Virgen De Lourdes,6057 Virgen De Lourdes
631f83c01c56340008d73a26,Instituto Idat,Instituto Idat
631f83c01c56340008d73a26,Iep. Juan Espinoza Medrano,Iep. Juan Espinoza Medrano
631f8bf2469d5700083dc89b,Instituto Superior Sise,Instituto Superior Sise
631f8bf2469d5700083dc89b,Instituto Sise,Instituto Sise
631f8f57469d5700083dca0c,Certus,Certus
631f91a867f467000868a44c,Sise,Sise
631f91a867f467000868a44c,Senati,Senati
631f974c8ddb2700086a42d0,Utp,Utp
631f9876bac1bc0009095b49,Ifb Certus,Ifb Certus
631f9d77bac1bc0009095db7,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631fa091756c7c000965026d,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631fa1c71c56340008d743a7,Sise,Sise
631fa2b11c56340008d743fc,Universidad Tecnológica Del Peru,Universidad Tecnológica del Perú S.A.C.
631fac38bac1bc000909649b,Instituto Privado Certus,Instituto Privado Certus
631fadfa1c56340008d74947,Instituto Sise,Instituto Sise
631faf9d8ddb2700086a4d97,Certus,Certus
631fc0c567f467000868b828,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
631fc0ed469d5700083ddded,Pachacutec,Pachacutec
631fc8261c56340008d755c8,Cedec Pachacutec,Cedec Pachacutec
631fce27bac1bc00090972fd,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil
631fd0b367f467000868bf10,Certus,Certus
631fd43e1c56340008d75b61,Univesidad  Cesar Vallejo,Univesidad  Cesar Vallejo
631fd959469d5700083de8df,Sise,Sise
631ff195756c7c0009652928,Universidad Privada Telesup,Universidad Privada Telesup
631ff195756c7c0009652928,Idat,Idat
631ff753756c7c0009652c47,Universidad Nacional Agraria La Molina,Universidad Nacional Agraria La Molina
631ff753756c7c0009652c47,Universidad De Lima,Universidad de Lima
631ff753756c7c0009652c47,Pre- De Lima,Pre- De Lima
631ff753756c7c0009652c47,Trilce Escardo,Trilce Escardo
63190b278a691c00087c3c69,Uladech Católica,Uladech Católica
6320010a67f467000868d87e,Instituto De Educacion Superior Privado Certus,Instituto De Educacion Superior Privado Certus
6320023e756c7c00096532ef,Certus,Certus
632006d71c56340008d77238,Instituto De Comercio Exterior - Adex,Instituto De Comercio Exterior - Adex
63200bfd1c56340008d77475,Professional Air,Professional Air
63200bee1c56340008d7743e,Fe Y Alegria 39,Fe Y Alegria 39
63200c3467f467000868dd21,Brigham Young University,Brigham Young University
63200c3467f467000868dd21,Fundet,Fundet
63200c48bac1bc0009098d90,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
63200c8b1c56340008d7751b,Sise,Sise
63200cf467f467000868de12,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
63200cf467f467000868de10,Instituto Sise,Instituto Sise
63200d1f67f467000868de35,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200d2dbac1bc0009098e8b,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200d308ddb2700086a7a16,Instituto Superior Tecnologico Privado Isa Santa Angela,Instituto Superior Tecnologico Privado Isa Santa Angela
63200ea9469d5700083e01ce,Cibertec,Cibertec
63200f70e5ee99003f133eef,Utp,Utp
63200f70e5ee99003f133eef,Dgallia,Dgallia
63200f70e5ee99003f135905,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f70e5ee99003f135611,Instituto Superior Tecnológico Columbia,Instituto Superior Tecnológico Columbia
63200f70e5ee99003f135611,Instituto De Formación Bancaria Ifb,Instituto De Formación Bancaria Ifb
63200f70e5ee99003f135611,Tecnico En Computacion Senati - Pucallpa,Tecnico En Computacion Senati - Pucallpa
63200f70e5ee99003f133f19,Ceba San Jose,Ceba San Jose
63200f70e5ee99003f133f19,Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.
63200f71e5ee99003f135c29,Instituto Sise,Instituto Sise
63200f70e5ee99003f1346e1,Utp,Utp
63200f70e5ee99003f1349cf,Universidad Politécnica De Nicaragua Upoli,Universidad Politécnica De Nicaragua Upoli
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,Instituto Nacional Manuel Olivares Rodriguez
63200f70e5ee99003f1349cf,Instituto Nacional Manuel Olivares Rodriguez,Instituto Nacional Manuel Olivares Rodriguez
63200feb67f467000868e040,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
63200f71e5ee99003f13680b,Certus,Certus
63200f70e5ee99003f13475f,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f1338fb,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63200f70e5ee99003f13563b,Certus,Certus
63200f70e5ee99003f133607,Upn,Upn
63200f70e5ee99003f133607,Icpna,Icpna
63200f71e5ee99003f136307,Icpna,Icpna
63200f71e5ee99003f136307,Instituto Superior Tecnologico Publico Julio Cesar Tello,Instituto Superior Tecnologico Publico Julio Cesar Tello
63200f70e5ee99003f134c57,Ibp,Ibp
63200f70e5ee99003f134c57,Fe Y Alegría 11,Fe Y Alegría 11
63200f70e5ee99003f13551b,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
63200f70e5ee99003f135587,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f71e5ee99003f136787,Certus,Certus
63200f70e5ee99003f134cd5,Sise,Sise
63200f70e5ee99003f134255,Ifb Certus,Ifb Certus
63200f70e5ee99003f134855,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200ecb1c56340008d775ef,Universidad Privada San Juan Bautista - Upsjb,Universidad Privada San Juan Bautista - Upsjb
63200f70e5ee99003f1338f5,Idat,Idat
63200f71e5ee99003f135fb3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f71e5ee99003f135a97,Certus,Certus
63200f70e5ee99003f1358d5,Certus,Certus
63200f71e5ee99003f136841,Universidad San Martin De Porres,Universidad de San Martín de Porres
63200f71e5ee99003f135f53,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
63200f71e5ee99003f135f53,Instituto De Formacion Bancaria Certus,Instituto De Formacion Bancaria Certus
63200f70e5ee99003f13569b,Certus,Certus
63200f70e5ee99003f133de7,Universidad Particular San Juan Bautista,Universidad Particular San Juan Bautista
63200f70e5ee99003f133de7,I.e.t. Republica Del Ecuador,I.e.t. Republica Del Ecuador
63200f70e5ee99003f134f93,Ifb,Ifb
63200f70e5ee99003f133931,Certus,Certus
63200f70e5ee99003f135407,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63200f70e5ee99003f135407,Icpna,Icpna
63200f70e5ee99003f13383b,Antenor Orrego Espinoza,Antenor Orrego Espinoza
63200f70e5ee99003f134885,Instituto Certus,Instituto Certus
63200f70e5ee99003f134a89,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
63200f70e5ee99003f1358b7,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63201b721c56340008d77bcf,Cibertec,Cibertec
63200f70e5ee99003f1357cd,Instituto Sise,Instituto Sise
63200f70e5ee99003f134405,Instituto Sise,Instituto Sise
63200f70e5ee99003f134f51,Universidad Autónoma Del Perú - Ua,Universidad Autónoma Del Perú - Ua
63200f71e5ee99003f13602b,Universidad Privada Del Norte - Upn,Universidad Privada Del Norte - Upn
63200f71e5ee99003f13602b,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
63200f71e5ee99003f136517,Británico,Británico
63200f71e5ee99003f136517,Academia Cesar Vallejo,Academia Cesar Vallejo
63200f71e5ee99003f136517,6069 Pachacutec,6069 Pachacutec
63200f71e5ee99003f135dcd,Cibertec,Cibertec
63200f70e5ee99003f1354a3,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200f70e5ee99003f1354a3,Institucion De Formación Bancaria- Certus,Institucion De Formación Bancaria- Certus
63200f71e5ee99003f136457,Instituto Adex,Instituto Adex
63200f70e5ee99003f13589f,Utp,Utp
63200f71e5ee99003f1361f9,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
63200f70e5ee99003f134465,Certus,Certus
63200f71e5ee99003f136997,Ifb Certus,Ifb Certus
63200f71e5ee99003f136997,I.e 6066 Villa El Salvador,I.e 6066 Villa El Salvador
63200f71e5ee99003f136007,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
63200f71e5ee99003f136007,Cesca,Cesca
63200f71e5ee99003f1361cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63200f71e5ee99003f136631,Certus,Certus
63200f70e5ee99003f135449,Glorioso 10 De Octubre,Glorioso 10 De Octubre
